,iyear,imonth,iday,extended,country,region,provstate,city,latitude,longitude,specificity,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,natlty1,individual,weaptype1,nkill,property,ishostkid,gname
28498,1991,9,26,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,605,159.0,0,6,0.0,1,0.0,Shining Path (SL)
29758,1992,2,29,0,97,10,335,1280,31.771599,35.2034,1.0,0,0.0,1,0,7,2,1421,97.0,0,8,0.0,1,0.0,Palestinians
7766,1981,6,24,0,185,8,75,256,42.815372,-1.653616,1.0,0,0.0,1,0,3,8,389,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
69384,2015,8,9,0,209,10,181,24,39.10617,39.548259,4.0,0,0.0,0,0,2,4,930,209.0,0,5,0.0,-9,0.0,Kurdistan Workers' Party (PKK)
16193,1986,9,13,0,145,2,325,1228,12.893423,-85.136456,1.0,0,0.0,1,0,2,4,672,145.0,0,5,2.0,1,0.0,Nicaraguan Democratic Force (FDN)
36643,1997,11,14,0,186,6,208,855,6.952452,79.877983,1.0,0,1.0,1,0,3,21,994,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
71929,2015,12,26,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,0,1,4,331,182.0,0,5,1.0,0,0.0,Al-Shabaab
81777,2017,8,5,0,147,11,142,605,7.95745,5.547937,1.0,0,0.0,1,0,1,2,735,147.0,0,5,1.0,0,0.0,Fulani extremists
27368,1991,5,27,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,1815,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
19313,1988,4,12,0,159,3,358,1144,-9.147417,-78.280093,1.0,0,0.0,1,0,2,3,12,159.0,0,5,1.0,1,0.0,Shining Path (SL)
75463,2016,7,14,0,160,5,1,4,5.965263,120.983076,1.0,0,0.0,1,0,2,4,4,160.0,0,5,3.0,0,0.0,Abu Sayyaf Group (ASG)
6243,1980,2,16,0,185,8,67,240,43.291618,-1.977903,1.0,0,0.0,1,0,1,1,387,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
76303,2016,9,5,0,200,10,168,749,33.514722,36.124722,1.0,0,1.0,1,1,3,14,13,200.0,0,6,3.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
17495,1987,6,23,0,160,5,279,1109,15.544809,120.763556,1.0,0,0.0,1,0,5,14,1271,160.0,0,5,0.0,1,1.0,New People's Army (NPA)
8387,1982,2,12,0,69,8,111,457,43.529742,5.447427,1.0,0,0.0,1,0,3,14,618,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
62449,2014,8,25,1,214,9,117,474,47.858047,38.221877,1.0,0,0.0,1,0,6,10,645,214.0,0,6,0.0,1,1.0,Donetsk People's Republic
21992,1989,4,24,0,185,8,74,259,41.634202,-1.27299,1.0,0,0.0,1,0,3,19,395,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
6579,1980,5,2,0,155,10,333,1293,31.530243,35.094162,1.0,0,0.0,1,0,3,14,1418,97.0,0,5,4.0,1,0.0,Palestinians
47668,2010,2,23,0,92,6,100,367,24.749905,84.370896,2.0,1,1.0,1,0,7,1,501,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
9351,1982,10,27,0,61,2,126,24,13.864829,-88.7494,4.0,0,0.0,1,0,2,4,672,61.0,0,5,76.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
18411,1987,11,6,0,61,2,124,24,13.495364,-88.979678,4.0,0,0.0,1,0,3,21,674,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
59457,2014,4,7,0,95,10,29,761,35.252529,43.906586,1.0,0,1.0,0,0,1,14,889,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
7701,1981,5,27,0,183,11,13,58,-29.861824,31.008293,1.0,0,0.0,1,0,3,4,126,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
82005,2017,8,21,0,160,5,0,25,6.516151,121.910015,1.0,0,1.0,1,0,2,14,27,160.0,0,5,5.0,1,0.0,Abu Sayyaf Group (ASG)
37972,2000,3,26,0,45,3,344,1339,4.29692,-74.80707,1.0,0,0.0,1,0,3,14,1495,45.0,0,6,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
18089,1987,9,18,0,92,6,367,1448,28.960965,79.515377,2.0,0,0.0,1,0,1,14,1634,92.0,0,5,4.0,0,0.0,Sikh Extremists
5501,1979,8,27,0,603,8,161,706,54.102813,-6.259412,1.0,0,0.0,1,0,3,4,798,216.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
50784,2012,1,7,0,95,10,33,1037,33.057991,44.354839,1.0,0,0.0,1,0,3,14,182,95.0,0,6,2.0,0,0.0,Muslim extremists
16849,1987,3,6,0,159,3,223,925,-11.967368,-76.978462,1.0,0,1.0,1,0,3,1,1811,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
35539,1996,7,28,0,160,5,0,16,6.700414,121.972557,1.0,0,0.0,1,0,2,4,41,160.0,0,5,4.0,1,0.0,Abu Sayyaf Group (ASG)
64867,2015,1,3,0,214,9,117,500,47.26136,37.744514,1.0,0,0.0,1,0,3,4,643,214.0,0,6,0.0,-9,0.0,Donetsk People's Republic
30833,1992,7,25,0,45,3,261,1093,7.894195,-72.503885,1.0,0,0.0,1,0,3,6,1241,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
45564,2008,9,28,1,153,6,364,1563,33.766336,72.357344,1.0,0,0.0,1,0,2,14,1733,161.0,0,5,4.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
10212,1983,5,20,0,183,11,14,87,-25.748281,28.212069,1.0,0,0.0,1,0,3,4,144,183.0,0,6,19.0,1,0.0,African National Congress (South Africa)
41478,2004,7,6,0,141,6,213,971,27.708754,85.329498,1.0,0,0.0,0,0,2,3,1128,141.0,0,5,0.0,0,0.0,Maoists
43503,2007,1,14,0,45,3,261,1329,8.21121,-73.23843,1.0,0,0.0,1,0,3,3,1486,45.0,0,6,5.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
64204,2014,11,27,1,4,6,383,1544,31.859575,64.200998,3.0,0,0.0,1,1,3,4,1724,4.0,0,6,26.0,1,0.0,Taliban
55995,2013,7,7,0,160,5,302,1162,13.071,123.598,1.0,0,1.0,1,0,2,4,1309,160.0,0,5,0.0,0,0.0,New People's Army (NPA)
46908,2009,7,29,0,185,8,79,266,42.340892,-3.699762,1.0,0,0.0,1,0,3,3,413,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
35099,1996,2,25,0,45,3,264,24,6.2675,-75.568611,4.0,0,0.0,1,0,3,21,1234,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
51249,2012,3,4,0,153,6,399,1590,31.834328,70.90905,1.0,0,0.0,1,1,3,3,1755,153.0,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
39070,2001,5,6,0,185,8,74,251,41.656285,-0.876533,1.0,0,0.0,1,0,1,2,374,185.0,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
63072,2014,9,27,0,214,9,117,480,48.020912,37.529469,1.0,0,1.0,1,0,3,4,48,214.0,0,6,1.0,-9,0.0,Donetsk People's Republic
21610,1989,3,4,0,92,6,364,1461,31.326015,75.576183,3.0,0,0.0,1,0,2,14,27,92.0,0,5,2.0,1,0.0,Sikh Extremists
17019,1987,4,12,0,145,2,316,1199,13.564251,-86.02984,1.0,0,1.0,1,0,3,21,1364,145.0,0,6,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
36995,1998,8,4,0,45,3,264,1072,6.242026,-75.564766,1.0,0,1.0,1,0,3,4,1206,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
42612,2006,1,19,0,69,8,109,440,41.930607,8.742907,1.0,0,0.0,1,0,3,3,588,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
22472,1989,7,7,0,92,6,364,1443,31.633078,74.878288,1.0,1,0.0,1,0,2,3,333,92.0,0,5,1.0,1,0.0,Sikh Extremists
15090,1986,1,22,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1821,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
35063,1996,2,11,0,186,6,209,870,8.349393,81.285949,1.0,0,0.0,1,0,2,4,806,186.0,0,5,3.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
18337,1987,10,29,0,69,8,109,448,42.6042,8.929852,1.0,0,1.0,1,0,3,14,595,21.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
78992,2017,2,16,0,95,10,28,115,36.354145,43.14357,1.0,0,0.0,1,0,3,8,51,95.0,0,6,2.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
789,1971,12,4,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,4,784,216.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
47421,2009,12,8,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,1,3,2,185,95.0,0,6,27.0,-9,0.0,Al-Qaida in Iraq
22679,1989,8,9,0,92,6,365,1432,29.685693,76.990483,1.0,0,0.0,1,0,3,19,1335,92.0,0,6,13.0,1,0.0,Sikh Extremists
30292,1992,5,10,0,45,3,264,1072,6.242026,-75.564766,1.0,0,0.0,1,0,3,1,1473,198.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
63793,2014,11,2,0,147,11,88,288,7.78811,6.729729,1.0,0,0.0,1,0,3,3,443,147.0,0,6,1.0,1,0.0,Boko Haram
16436,1986,11,15,0,61,2,130,529,13.516667,-88.383333,1.0,0,1.0,1,0,3,21,692,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
19649,1988,5,28,0,43,3,217,913,-33.366238,-70.505302,1.0,0,0.0,0,0,1,4,1072,43.0,0,6,0.0,0,0.0,Manuel Rodriguez Patriotic Front (FPMR)
76818,2016,10,3,0,92,6,100,403,24.441105,84.548528,1.0,0,0.0,1,0,2,3,540,92.0,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
74350,2016,5,11,0,123,11,139,1010,16.272278,-0.048965,1.0,1,0.0,1,0,3,4,258,123.0,0,6,2.0,1,0.0,Muslim extremists
36364,1997,7,4,0,45,3,264,1335,7.883605,-76.631923,1.0,1,1.0,1,0,2,19,56,45.0,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
62399,2014,8,23,0,228,10,39,162,15.9486,48.750902,2.0,0,0.0,1,0,3,4,258,228.0,0,6,3.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
67074,2015,4,23,0,123,11,233,1017,15.168486,-4.431083,1.0,0,0.0,1,0,1,2,1159,123.0,0,5,1.0,0,0.0,Muslim extremists
26533,1991,1,14,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,1840,159.0,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
61608,2014,7,16,0,182,11,50,208,1.716188,44.768864,1.0,0,0.0,1,0,3,4,298,422.0,0,6,1.0,-9,0.0,Al-Shabaab
65761,2015,2,11,1,45,3,262,1064,6.067805,-77.164991,2.0,1,0.0,1,0,6,14,13,45.0,0,5,1.0,0,1.0,National Liberation Army of Colombia (ELN)
13910,1985,5,20,0,145,2,319,1235,12.10629,-85.36452,1.0,0,0.0,1,0,2,2,1355,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
51488,2012,3,31,0,147,11,87,289,11.864978,11.070571,1.0,0,1.0,1,0,2,3,282,147.0,0,5,1.0,1,0.0,Boko Haram
28278,1991,8,29,0,61,2,127,515,13.678617,-89.268102,1.0,0,0.0,1,0,3,3,675,61.0,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
81444,2017,7,16,0,95,10,25,741,34.399525,45.142685,1.0,0,0.0,1,0,3,14,250,95.0,0,6,0.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
64565,2014,12,19,1,45,3,278,1318,3.012639,-76.482881,2.0,0,0.0,1,0,6,4,1468,45.0,0,6,5.0,0,1.0,Revolutionary Armed Forces of Colombia (FARC)
19985,1988,7,18,0,159,3,352,1383,-13.163874,-74.223564,2.0,1,1.0,1,0,3,21,1585,159.0,0,6,0.0,1,0.0,Shining Path (SL)
69134,2015,7,27,0,173,10,154,670,16.576572,43.093524,1.0,0,0.0,1,0,3,14,652,173.0,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
54875,2013,3,18,0,160,5,283,1114,7.578889,125.998056,1.0,0,1.0,1,0,3,3,85,160.0,0,6,0.0,0,0.0,New People's Army (NPA)
20101,1988,8,3,0,183,11,14,57,-26.184113,28.033232,1.0,0,0.0,1,0,3,4,108,183.0,0,6,0.0,1,0.0,African National Congress (South Africa)
76406,2016,9,12,0,228,10,151,664,13.586484,44.024105,1.0,0,0.0,1,0,3,14,768,228.0,0,6,1.0,1,0.0,Houthi extremists (Ansar Allah)
57270,2013,10,30,0,123,11,139,1010,16.273716,-0.050415,1.0,0,0.0,1,0,3,6,777,123.0,0,6,0.0,0,0.0,Muslim extremists
73706,2016,4,5,0,4,6,388,1506,36.035538,68.643112,1.0,0,0.0,1,0,2,3,1698,4.0,0,5,7.0,0,0.0,Taliban
2535,1976,1,17,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,14,819,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
64063,2014,11,18,0,160,5,280,1110,8.818475,125.69826,1.0,0,0.0,1,0,2,4,12,160.0,0,5,2.0,0,0.0,New People's Army (NPA)
19892,1988,7,2,0,183,11,14,57,-26.184113,28.033232,1.0,0,0.0,1,0,3,14,116,183.0,0,6,2.0,1,0.0,African National Congress (South Africa)
79524,2017,3,23,0,173,10,159,687,17.651777,43.526192,1.0,0,0.0,1,0,3,3,249,173.0,0,6,1.0,-9,0.0,Houthi extremists (Ansar Allah)
24207,1990,2,9,0,155,10,336,1281,31.502407,34.459743,1.0,0,0.0,1,0,1,14,1433,155.0,0,9,1.0,0,0.0,Palestinians
20071,1988,7,30,0,92,6,225,1456,20.946702,72.952035,1.0,0,0.0,1,0,1,2,1645,92.0,0,5,7.0,0,0.0,Sikh Extremists
8600,1982,4,13,0,97,10,333,1300,32.243008,35.456097,1.0,0,0.0,1,0,2,4,790,97.0,0,5,1.0,1,0.0,Palestinians
57950,2014,1,4,0,182,11,52,188,2.059819,45.326115,1.0,0,0.0,1,0,3,2,307,182.0,0,6,2.0,-9,0.0,Al-Shabaab
35322,1996,5,20,0,185,8,68,236,37.884727,-4.779152,1.0,0,1.0,0,0,3,3,354,185.0,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
53653,2012,10,26,0,147,11,85,287,11.840929,13.141459,1.0,0,0.0,1,0,2,2,449,147.0,0,5,1.0,1,0.0,Boko Haram
64924,2015,1,7,0,228,10,42,149,15.325443,44.211895,1.0,0,0.0,1,1,3,3,260,228.0,0,6,38.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
60193,2014,5,14,0,92,6,105,363,18.343586,81.882528,3.0,0,0.0,1,0,3,4,783,92.0,0,6,0.0,0,0.0,Maoists
54065,2012,12,18,0,92,6,100,944,24.528349,84.590579,1.0,1,0.0,1,0,3,4,48,92.0,0,6,0.0,0,0.0,Maoists
32101,1992,12,16,0,45,3,345,913,1.14646,-77.00389,1.0,0,0.0,1,0,2,4,333,45.0,0,5,8.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
12311,1984,6,8,0,145,2,327,1232,12.509204,-86.661108,4.0,0,0.0,1,0,2,14,1354,145.0,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
30103,1992,4,13,0,159,3,404,1625,-12.050934,-77.126044,1.0,0,0.0,1,0,3,3,628,159.0,0,6,4.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
47206,2009,10,13,0,92,6,100,404,25.195693,86.541023,2.0,0,0.0,1,0,7,1,541,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
70145,2015,9,17,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,1,3,3,20,95.0,0,6,6.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
64837,2015,1,2,0,147,11,89,597,9.228089,8.460458,2.0,0,0.0,1,0,2,14,27,147.0,0,5,15.0,1,0.0,Fulani extremists
64784,2014,12,31,0,4,6,379,1523,34.289704,70.770203,3.0,0,0.0,1,1,3,2,317,4.0,0,6,5.0,-9,0.0,Taliban
15153,1986,2,4,0,145,2,329,1238,12.293445,-84.411145,3.0,1,0.0,1,0,2,4,672,145.0,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
53206,2012,9,9,0,95,10,29,111,35.45211,44.375465,1.0,1,1.0,1,0,3,14,13,95.0,0,6,3.0,0,0.0,Al-Qaida in Iraq
57639,2013,12,7,0,228,10,150,685,17.04146,44.107291,3.0,0,1.0,1,0,3,15,198,228.0,0,6,0.0,1,0.0,Houthi extremists (Ansar Allah)
29501,1992,1,20,0,186,6,207,864,7.716666,81.700188,3.0,0,0.0,1,0,3,2,984,186.0,0,6,0.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
24347,1990,3,5,0,45,3,264,1076,6.15782,-75.6436,1.0,0,0.0,1,0,1,14,1211,45.0,0,5,1.0,0,0.0,National Liberation Army of Colombia (ELN)
58278,2014,1,26,0,92,6,101,965,23.165614,84.516234,3.0,0,0.0,1,0,7,14,1119,92.0,0,8,0.0,1,0.0,Maoists
83138,2017,11,15,0,147,11,85,321,11.53955,13.155654,2.0,0,1.0,1,1,3,14,345,147.0,0,6,5.0,1,0.0,Boko Haram
60507,2014,5,29,0,228,10,39,153,14.533328,49.133252,1.0,0,0.0,1,0,2,2,239,228.0,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
31904,1992,11,25,0,45,3,268,1074,7.116294,-73.120026,1.0,0,0.0,1,0,3,1,1222,45.0,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
41271,2004,2,16,0,160,5,285,1118,12.21814,123.50951,1.0,1,1.0,1,0,2,3,1280,160.0,0,5,10.0,0,0.0,New People's Army (NPA)
20316,1988,9,13,0,186,6,207,878,6.872087,81.72263,1.0,0,0.0,1,0,3,3,377,186.0,0,6,8.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
31805,1992,11,12,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1551,159.0,0,6,0.0,1,0.0,Shining Path (SL)
18322,1987,10,26,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,2,1810,159.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
69327,2015,8,6,0,209,10,182,819,37.331478,42.185897,3.0,0,0.0,1,0,3,14,924,209.0,0,6,1.0,-9,0.0,Kurdistan Workers' Party (PKK)
67026,2015,4,20,0,147,11,140,628,7.408062,10.0759,2.0,0,1.0,1,0,2,14,27,147.0,0,5,5.0,1,0.0,Fulani extremists
54635,2013,2,17,0,95,10,24,108,33.303566,44.371773,1.0,0,1.0,1,0,3,14,13,95.0,0,6,4.0,-9,0.0,Al-Qaida in Iraq
53674,2012,10,24,0,147,11,87,284,11.704399,11.088539,1.0,0,1.0,1,0,7,8,51,147.0,0,8,0.0,1,0.0,Boko Haram
8919,1982,7,12,0,159,3,352,1397,-14.385277,-73.962606,1.0,0,0.0,1,0,2,3,1589,159.0,0,5,1.0,1,0.0,Shining Path (SL)
52268,2012,6,12,0,147,11,85,24,12.12052,13.174035,4.0,0,0.0,1,0,2,3,12,147.0,0,5,3.0,0,0.0,Boko Haram
36013,1997,1,9,0,69,8,109,455,42.657985,9.414215,1.0,0,0.0,1,0,3,2,611,69.0,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
29514,1992,1,22,0,603,8,161,698,55.011562,-7.312045,1.0,0,0.0,1,0,3,1,785,233.0,0,6,0.0,1,0.0,Irish Republican Army (IRA)
11470,1984,1,26,0,159,3,352,1383,-13.152712,-74.218628,1.0,0,0.0,1,0,1,14,1581,159.0,0,5,1.0,0,0.0,Shining Path (SL)
17214,1987,5,5,0,61,2,125,523,13.64121,-88.785423,1.0,0,1.0,1,0,2,4,678,61.0,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
5252,1979,6,8,0,69,8,110,52,48.856644,2.34233,1.0,0,0.0,1,0,7,1,597,69.0,0,8,0.0,1,0.0,Corsican National Liberation Front (FLNC)
56611,2013,8,30,0,60,10,229,1018,31.126646,33.800865,1.0,0,0.0,1,0,3,1,601,60.0,0,6,0.0,1,0.0,Muslim extremists
50563,2011,11,30,0,92,6,101,405,22.672439,85.072696,1.0,0,0.0,1,0,1,14,542,92.0,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
70882,2015,10,26,0,160,5,0,5,6.649966,122.133527,1.0,0,0.0,0,0,3,20,6,160.0,0,6,0.0,0,0.0,Abu Sayyaf Group (ASG)
49471,2011,4,2,0,45,3,345,1334,0.667105,-76.871354,1.0,1,0.0,1,0,3,21,1492,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
72787,2016,2,11,0,147,11,147,624,6.835866,7.234769,1.0,0,0.0,1,0,2,14,27,147.0,0,5,2.0,1,0.0,Fulani extremists
69860,2015,9,1,0,147,11,85,285,11.156907,12.756605,2.0,0,1.0,1,0,2,14,13,147.0,0,6,17.0,0,0.0,Boko Haram
46058,2009,1,25,0,92,6,102,356,18.9,81.35,1.0,0,0.0,1,0,7,14,491,92.0,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
61057,2014,6,25,0,45,3,265,1066,4.667128,-74.106056,1.0,0,1.0,1,0,3,20,6,45.0,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
25332,1990,7,6,0,209,10,182,794,37.330592,42.187274,1.0,0,0.0,1,0,2,3,250,209.0,0,5,1.0,1,0.0,Kurdistan Workers' Party (PKK)
44694,2008,4,2,0,95,10,25,110,33.74324,44.623825,1.0,0,0.0,1,0,3,14,190,95.0,0,6,0.0,1,0.0,Al-Qaida in Iraq
58392,2014,2,3,0,182,11,52,188,2.059819,45.326115,1.0,0,1.0,1,0,3,14,297,182.0,0,6,0.0,0,0.0,Al-Shabaab
16371,1986,11,2,0,183,11,16,81,-25.474193,30.969455,1.0,1,0.0,1,0,3,4,134,183.0,0,6,1.0,1,0.0,African National Congress (South Africa)
20492,1988,10,11,0,92,6,364,1429,30.450829,74.882875,1.0,0,0.0,1,0,1,2,1615,92.0,0,5,2.0,0,0.0,Sikh Extremists
7068,1980,10,14,0,61,2,121,511,13.69288,-89.199161,1.0,0,0.0,1,0,7,2,709,61.0,0,8,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
16750,1987,2,15,0,45,3,346,1352,4.06052,-74.692318,1.0,0,0.0,1,0,2,3,1509,45.0,0,5,1.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
50973,2012,2,1,0,92,6,101,938,23.846121,84.816828,1.0,0,0.0,1,0,3,3,1099,92.0,0,6,3.0,1,0.0,Maoists
46882,2009,7,27,0,4,6,379,1504,34.623611,70.603333,2.0,1,0.0,1,0,2,14,13,4.0,0,5,0.0,-9,0.0,Taliban
57022,2013,10,6,0,228,10,42,149,15.325443,44.211895,1.0,0,0.0,0,0,6,7,245,75.0,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
69538,2015,8,16,0,209,10,186,795,40.871254,43.458685,1.0,1,0.0,1,0,3,4,48,209.0,0,6,4.0,-9,0.0,Kurdistan Workers' Party (PKK)
70784,2015,10,20,0,92,6,105,936,19.311728,84.691057,1.0,0,0.0,0,0,3,20,6,92.0,0,6,0.0,0,0.0,Maoists
19253,1988,3,29,0,43,3,217,913,-33.366238,-70.505302,1.0,0,1.0,1,0,2,19,56,43.0,0,8,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
46320,2009,4,2,0,92,6,101,398,24.080548,85.486537,1.0,0,1.0,1,0,3,14,535,92.0,0,6,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
65689,2015,2,9,0,147,11,136,585,7.689167,9.250278,3.0,0,1.0,1,0,2,14,27,147.0,0,5,1.0,1,0.0,Fulani extremists
33088,1994,5,31,0,209,10,197,24,37.927404,41.941978,1.0,0,0.0,1,0,2,4,333,209.0,0,5,0.0,1,0.0,Kurdistan Workers' Party (PKK)
56579,2013,8,27,0,182,11,58,214,4.73538,45.2024,1.0,0,0.0,1,0,3,4,333,65.0,0,6,0.0,1,0.0,Al-Shabaab
67249,2015,4,29,0,228,10,37,144,12.825647,44.846416,1.0,0,0.0,1,0,2,14,758,228.0,0,6,12.0,1,0.0,Houthi extremists (Ansar Allah)
15425,1986,4,3,0,159,3,223,925,-11.967368,-76.978462,1.0,0,0.0,1,0,3,1,1809,217.0,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
9720,1983,1,27,0,159,3,357,1395,-17.360278,-69.701111,2.0,0,0.0,0,0,3,19,1568,159.0,0,6,17.0,0,0.0,Shining Path (SL)
80283,2017,5,14,0,147,11,141,612,9.270173,5.105799,2.0,0,0.0,1,0,2,15,198,147.0,0,5,27.0,-9,0.0,Fulani extremists
13665,1985,4,30,0,92,6,368,1449,30.733315,76.779418,1.0,0,0.0,0,0,3,15,1637,92.0,0,6,0.0,0,0.0,Sikh Extremists
55955,2013,7,5,0,60,10,229,1007,31.212225,34.117065,1.0,0,1.0,1,0,2,4,20,60.0,0,6,1.0,0,0.0,Muslim extremists
28733,1991,10,20,0,92,6,364,1430,30.898024,75.860077,1.0,1,1.0,1,0,7,1,581,92.0,0,8,0.0,1,0.0,Sikh Extremists
40831,2003,4,18,0,45,3,346,1341,3.538611,-74.896111,1.0,0,0.0,1,0,2,4,1496,45.0,0,5,3.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
26494,1991,1,7,0,92,6,103,1464,23.332078,86.365208,1.0,0,0.0,1,0,2,3,333,92.0,0,5,0.0,1,0.0,Sikh Extremists
28199,1991,8,19,0,61,2,119,517,13.883333,-88.966667,1.0,0,0.0,1,0,2,4,333,61.0,0,5,11.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
20499,1988,10,12,0,603,8,161,697,54.607712,-5.95621,1.0,0,0.0,1,0,1,3,846,233.0,0,5,1.0,0,0.0,Irish Republican Army (IRA)
33262,1994,7,20,0,45,3,348,1351,0.74522,-75.23414,1.0,0,0.0,1,0,2,3,282,45.0,0,8,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
22677,1989,8,8,0,92,6,230,1451,32.726602,74.857026,1.0,0,0.0,1,0,2,14,1638,92.0,0,5,6.0,1,0.0,Sikh Extremists
79632,2017,3,30,0,95,10,28,115,36.354145,43.14357,1.0,0,0.0,1,0,3,14,177,95.0,0,6,7.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
25283,1990,6,26,0,159,3,351,1382,-9.642799,-76.773677,2.0,0,0.0,1,0,2,14,1546,159.0,0,5,0.0,1,0.0,Shining Path (SL)
64839,2015,1,2,0,147,11,89,602,9.636866,8.499615,3.0,0,0.0,1,0,1,14,734,147.0,0,5,1.0,1,0.0,Fulani extremists
